timestamp_ms,x,y,radius
1780523979805,131,70,67
1780523979912,200,118,75
1780523980805,185,105,34
1780523981111,171,110,42
1780523981814,141,62,73
1780523982013,175,110,39
1780523982116,173,109,59
1780523983023,191,103,42
1780523983124,189,99,41
1780523983835,137,63,70
1780523984152,193,105,35
