timestamp_ms,x,y,radius
1780507922735,181,81,79
1780507922880,178,77,75
1780507923034,184,79,77
1780507923174,231,155,79
1780507923379,184,79,77
1780507923576,181,81,79
1780507923678,239,161,79
1780507923876,181,80,78
1780507924081,233,160,75
1780507924181,231,164,79
1780507924380,181,81,79
1780507924483,184,79,77
1780507924681,181,81,79
