timestamp_ms,x,y,radius
1780507763103,92,171,77
1780507763263,130,139,61
1780507763415,173,121,11
1780507763656,124,149,70
1780507763843,160,141,34
1780507763951,161,128,37
1780507764150,155,141,31
1780507764352,161,125,37
1780507764557,163,137,32
1780507764756,165,128,36
1780507764956,164,125,35
1780507765158,163,123,35
1780507765358,161,134,34
1780507765465,158,119,41
1780507765580,154,119,46
1780507765782,161,130,34
1780507765980,159,116,41
