timestamp_ms,x,y,radius
1780506821419,148,152,79
1780506821527,159,154,63
1780506821644,154,154,74
1780506830237,149,154,78
1780506830341,189,142,40
1780506830445,188,131,29
1780506830553,154,153,74
1780506830671,190,139,35
1780506830798,190,147,34
1780506830949,157,153,71
1780506831136,188,128,26
1780506831342,189,141,39
