timestamp_ms,x,y,radius
1780507691893,63,145,45
1780507691994,99,161,73
1780507692111,167,119,32
1780507692323,157,124,44
1780507692436,166,121,34
1780507692622,165,122,36
1780507692825,165,122,35
1780507693020,163,119,36
1780507693123,159,134,36
1780507693328,167,116,41
1780507693617,165,119,33
1780507693804,163,123,36
1780507694005,163,123,36
1780507694205,157,124,41
1780507694308,164,117,31
1780507694422,166,115,40
1780507694618,161,121,36
1780507694817,166,116,40
