timestamp_ms,x,y,radius
1780507504104,99,183,57
1780507504218,215,164,62
1780507504334,151,177,61
1780507504485,151,177,61
1780507504724,154,176,58
1780507504926,149,179,65
1780507505125,151,179,65
1780507505228,152,177,62
1780507505425,148,178,65
1780507505529,155,176,58
1780507505631,148,179,65
1780507505840,155,177,58
1780507506041,151,176,61
