timestamp_ms,x,y,radius
1780507488560,125,121,77
1780507488705,95,194,71
1780507488845,94,202,69
1780507488963,95,200,74
1780507489085,146,170,69
1780507489186,100,185,73
1780507489388,147,169,67
1780507489588,129,119,79
1780507489689,129,121,79
1780507489885,99,212,71
1780507489989,94,82,73
1780507490186,125,122,77
1780507490391,129,118,75
1780507490594,94,81,74
